,0,1
384,[5.3 3.7 1.5 0.2],[5.  3.3 1.4 0.2]
385,[5.3 3.7 1.5 0.2],[7.  3.2 4.7 1.4]
386,[5.3 3.7 1.5 0.2],[6.4 3.2 4.5 1.5]
387,[5.3 3.7 1.5 0.2],[6.9 3.1 4.9 1.5]
388,[5.3 3.7 1.5 0.2],[5.  3.3 1.4 0.2]
389,[5.3 3.7 1.5 0.2],[5.  2.3 3.3 1. ]
390,[5.3 3.7 1.5 0.2],[4.9 2.4 3.3 1. ]
391,[5.3 3.7 1.5 0.2],[5.1 2.5 3.  1.1]
392,[5.  3.3 1.4 0.2],[7.  3.2 4.7 1.4]
393,[5.  3.3 1.4 0.2],[6.4 3.2 4.5 1.5]
394,[5.  3.3 1.4 0.2],[6.9 3.1 4.9 1.5]
395,[5.  3.3 1.4 0.2],[5.5 2.3 4.  1.3]
396,[5.  3.3 1.4 0.2],[5.  2.3 3.3 1. ]
397,[5.  3.3 1.4 0.2],[5.7 2.6 3.5 1. ]
398,[5.  3.3 1.4 0.2],[4.9 2.4 3.3 1. ]
399,[5.  3.3 1.4 0.2],[5.1 2.5 3.  1.1]
400,[7.  3.2 4.7 1.4],[6.4 3.2 4.5 1.5]
401,[7.  3.2 4.7 1.4],[6.9 3.1 4.9 1.5]
402,[7.  3.2 4.7 1.4],[5.5 2.3 4.  1.3]
403,[7.  3.2 4.7 1.4],[6.5 2.8 4.6 1.5]
404,[7.  3.2 4.7 1.4],[6.8 2.8 4.8 1.4]
405,[7.  3.2 4.7 1.4],[6.9 3.1 4.9 1.5]
406,[7.  3.2 4.7 1.4],[6.7 3.1 4.7 1.5]
407,[7.  3.2 4.7 1.4],[6.7 3.1 4.4 1.4]
408,[6.4 3.2 4.5 1.5],[6.9 3.1 4.9 1.5]
409,[6.4 3.2 4.5 1.5],[5.5 2.3 4.  1.3]
410,[6.4 3.2 4.5 1.5],[6.5 2.8 4.6 1.5]
411,[6.4 3.2 4.5 1.5],[5.7 2.8 4.5 1.3]
412,[6.4 3.2 4.5 1.5],[6.7 3.1 4.4 1.4]
413,[6.4 3.2 4.5 1.5],[6.3 3.3 4.7 1.6]
414,[6.4 3.2 4.5 1.5],[6.7 3.1 4.7 1.5]
415,[6.4 3.2 4.5 1.5],[6.6 3.  4.4 1.4]
416,[6.9 3.1 4.9 1.5],[5.5 2.3 4.  1.3]
417,[6.9 3.1 4.9 1.5],[6.5 2.8 4.6 1.5]
418,[6.9 3.1 4.9 1.5],[5.7 2.8 4.5 1.3]
419,[6.9 3.1 4.9 1.5],[6.3 3.3 4.7 1.6]
420,[6.9 3.1 4.9 1.5],[6.6 2.9 4.6 1.3]
421,[6.9 3.1 4.9 1.5],[6.7 3.  5.  1.7]
422,[6.9 3.1 4.9 1.5],[6.7 3.1 4.7 1.5]
423,[6.9 3.1 4.9 1.5],[6.8 2.8 4.8 1.4]
424,[5.5 2.3 4.  1.3],[6.5 2.8 4.6 1.5]
425,[5.5 2.3 4.  1.3],[5.7 2.8 4.5 1.3]
426,[5.5 2.3 4.  1.3],[6.3 3.3 4.7 1.6]
427,[5.5 2.3 4.  1.3],[4.9 2.4 3.3 1. ]
428,[5.5 2.3 4.  1.3],[5.6 2.5 3.9 1.1]
429,[5.5 2.3 4.  1.3],[5.5 2.4 3.8 1.1]
430,[5.5 2.3 4.  1.3],[5.5 2.5 4.  1.3]
431,[5.5 2.3 4.  1.3],[5.5 2.4 3.7 1. ]
432,[6.5 2.8 4.6 1.5],[5.7 2.8 4.5 1.3]
433,[6.5 2.8 4.6 1.5],[6.3 3.3 4.7 1.6]
434,[6.5 2.8 4.6 1.5],[4.9 2.4 3.3 1. ]
435,[6.5 2.8 4.6 1.5],[6.6 2.9 4.6 1.3]
436,[6.5 2.8 4.6 1.5],[6.6 3.  4.4 1.4]
437,[6.5 2.8 4.6 1.5],[6.7 3.1 4.7 1.5]
438,[6.5 2.8 4.6 1.5],[6.8 2.8 4.8 1.4]
439,[6.5 2.8 4.6 1.5],[6.6 2.9 4.6 1.3]
440,[5.7 2.8 4.5 1.3],[6.3 3.3 4.7 1.6]
441,[5.7 2.8 4.5 1.3],[4.9 2.4 3.3 1. ]
442,[5.7 2.8 4.5 1.3],[6.6 2.9 4.6 1.3]
443,[5.7 2.8 4.5 1.3],[5.2 2.7 3.9 1.4]
444,[5.7 2.8 4.5 1.3],[5.6 3.  4.5 1.5]
445,[5.7 2.8 4.5 1.3],[5.6 2.7 4.2 1.3]
446,[5.7 2.8 4.5 1.3],[5.7 2.9 4.2 1.3]
447,[5.7 2.8 4.5 1.3],[5.5 2.6 4.4 1.2]
448,[6.3 3.3 4.7 1.6],[4.9 2.4 3.3 1. ]
449,[6.3 3.3 4.7 1.6],[6.6 2.9 4.6 1.3]
450,[6.3 3.3 4.7 1.6],[5.2 2.7 3.9 1.4]
451,[6.3 3.3 4.7 1.6],[5.  2.  3.5 1. ]
452,[6.3 3.3 4.7 1.6],[6.7 3.1 4.7 1.5]
453,[6.3 3.3 4.7 1.6],[6.  3.4 4.5 1.6]
454,[6.3 3.3 4.7 1.6],[6.1 3.  4.6 1.4]
455,[6.3 3.3 4.7 1.6],[6.1 3.  4.9 1.8]
456,[4.9 2.4 3.3 1. ],[6.6 2.9 4.6 1.3]
457,[4.9 2.4 3.3 1. ],[5.2 2.7 3.9 1.4]
458,[4.9 2.4 3.3 1. ],[5.  2.  3.5 1. ]
459,[4.9 2.4 3.3 1. ],[5.9 3.  4.2 1.5]
460,[4.9 2.4 3.3 1. ],[5.1 2.5 3.  1.1]
461,[4.9 2.4 3.3 1. ],[5.  2.3 3.3 1. ]
462,[4.9 2.4 3.3 1. ],[5.  2.  3.5 1. ]
463,[4.9 2.4 3.3 1. ],[5.5 2.4 3.7 1. ]
464,[6.6 2.9 4.6 1.3],[5.2 2.7 3.9 1.4]
465,[6.6 2.9 4.6 1.3],[5.  2.  3.5 1. ]
466,[6.6 2.9 4.6 1.3],[5.9 3.  4.2 1.5]
467,[6.6 2.9 4.6 1.3],[6.  2.2 4.  1. ]
468,[6.6 2.9 4.6 1.3],[6.7 3.1 4.4 1.4]
469,[6.6 2.9 4.6 1.3],[6.8 2.8 4.8 1.4]
470,[6.6 2.9 4.6 1.3],[6.7 3.1 4.7 1.5]
471,[6.6 2.9 4.6 1.3],[6.6 3.  4.4 1.4]
472,[5.2 2.7 3.9 1.4],[5.  2.  3.5 1. ]
473,[5.2 2.7 3.9 1.4],[5.9 3.  4.2 1.5]
474,[5.2 2.7 3.9 1.4],[6.  2.2 4.  1. ]
475,[5.2 2.7 3.9 1.4],[6.1 2.9 4.7 1.4]
476,[5.2 2.7 3.9 1.4],[5.5 2.5 4.  1.3]
477,[5.2 2.7 3.9 1.4],[5.6 2.5 3.9 1.1]
478,[5.2 2.7 3.9 1.4],[5.5 2.4 3.8 1.1]
479,[5.2 2.7 3.9 1.4],[5.6 2.7 4.2 1.3]
480,[5.  2.  3.5 1. ],[5.9 3.  4.2 1.5]
481,[5.  2.  3.5 1. ],[6.  2.2 4.  1. ]
482,[5.  2.  3.5 1. ],[6.1 2.9 4.7 1.4]
483,[5.  2.  3.5 1. ],[5.6 2.9 3.6 1.3]
484,[5.  2.  3.5 1. ],[5.1 2.5 3.  1.1]
485,[5.  2.  3.5 1. ],[5.5 2.4 3.8 1.1]
486,[5.  2.  3.5 1. ],[5.  2.3 3.3 1. ]
487,[5.  2.  3.5 1. ],[5.5 2.4 3.7 1. ]
488,[5.9 3.  4.2 1.5],[6.  2.2 4.  1. ]
489,[5.9 3.  4.2 1.5],[6.1 2.9 4.7 1.4]
490,[5.9 3.  4.2 1.5],[5.6 2.9 3.6 1.3]
491,[5.9 3.  4.2 1.5],[6.7 3.1 4.4 1.4]
492,[5.9 3.  4.2 1.5],[5.7 3.  4.2 1.2]
493,[5.9 3.  4.2 1.5],[5.7 2.8 4.1 1.3]
494,[5.9 3.  4.2 1.5],[5.7 2.9 4.2 1.3]
495,[5.9 3.  4.2 1.5],[6.  2.9 4.5 1.5]
496,[6.  2.2 4.  1. ],[6.1 2.9 4.7 1.4]
497,[6.  2.2 4.  1. ],[5.6 2.9 3.6 1.3]
498,[6.  2.2 4.  1. ],[6.7 3.1 4.4 1.4]
499,[6.  2.2 4.  1. ],[5.6 3.  4.5 1.5]
500,[6.  2.2 4.  1. ],[5.6 2.5 3.9 1.1]
501,[6.  2.2 4.  1. ],[5.8 2.6 4.  1.2]
502,[6.  2.2 4.  1. ],[5.8 2.7 4.1 1. ]
503,[6.  2.2 4.  1. ],[5.5 2.4 3.8 1.1]
504,[6.1 2.9 4.7 1.4],[5.6 2.9 3.6 1.3]
505,[6.1 2.9 4.7 1.4],[6.7 3.1 4.4 1.4]
506,[6.1 2.9 4.7 1.4],[5.6 3.  4.5 1.5]
507,[6.1 2.9 4.7 1.4],[5.8 2.7 4.1 1. ]
508,[6.1 2.9 4.7 1.4],[6.1 3.  4.6 1.4]
509,[6.1 2.9 4.7 1.4],[6.1 2.8 4.7 1.2]
510,[6.1 2.9 4.7 1.4],[6.2 2.9 4.3 1.3]
511,[6.1 2.9 4.7 1.4],[6.  2.9 4.5 1.5]
512,[5.6 2.9 3.6 1.3],[6.7 3.1 4.4 1.4]
513,[5.6 2.9 3.6 1.3],[5.6 3.  4.5 1.5]
514,[5.6 2.9 3.6 1.3],[5.8 2.7 4.1 1. ]
515,[5.6 2.9 3.6 1.3],[6.2 2.2 4.5 1.5]
516,[5.6 2.9 3.6 1.3],[5.7 2.8 4.1 1.3]
517,[5.6 2.9 3.6 1.3],[5.7 2.6 3.5 1. ]
518,[5.6 2.9 3.6 1.3],[5.8 2.7 3.9 1.2]
519,[5.6 2.9 3.6 1.3],[5.6 3.  4.1 1.3]
520,[6.7 3.1 4.4 1.4],[5.6 3.  4.5 1.5]
521,[6.7 3.1 4.4 1.4],[5.8 2.7 4.1 1. ]
522,[6.7 3.1 4.4 1.4],[6.2 2.2 4.5 1.5]
523,[6.7 3.1 4.4 1.4],[5.6 2.5 3.9 1.1]
524,[6.7 3.1 4.4 1.4],[6.8 2.8 4.8 1.4]
525,[6.7 3.1 4.4 1.4],[6.6 3.  4.4 1.4]
526,[6.7 3.1 4.4 1.4],[6.7 3.1 4.7 1.5]
527,[6.7 3.1 4.4 1.4],[6.4 2.9 4.3 1.3]
528,[5.6 3.  4.5 1.5],[5.8 2.7 4.1 1. ]
529,[5.6 3.  4.5 1.5],[6.2 2.2 4.5 1.5]
530,[5.6 3.  4.5 1.5],[5.6 2.5 3.9 1.1]
531,[5.6 3.  4.5 1.5],[5.9 3.2 4.8 1.8]
532,[5.6 3.  4.5 1.5],[5.4 3.  4.5 1.5]
533,[5.6 3.  4.5 1.5],[6.  2.9 4.5 1.5]
534,[5.6 3.  4.5 1.5],[5.7 2.9 4.2 1.3]
535,[5.6 3.  4.5 1.5],[5.7 3.  4.2 1.2]
536,[5.8 2.7 4.1 1. ],[6.2 2.2 4.5 1.5]
537,[5.8 2.7 4.1 1. ],[5.6 2.5 3.9 1.1]
538,[5.8 2.7 4.1 1. ],[5.9 3.2 4.8 1.8]
539,[5.8 2.7 4.1 1. ],[6.1 2.8 4.  1.3]
540,[5.8 2.7 4.1 1. ],[5.8 2.6 4.  1.2]
541,[5.8 2.7 4.1 1. ],[5.6 2.5 3.9 1.1]
542,[5.8 2.7 4.1 1. ],[5.8 2.7 3.9 1.2]
543,[5.8 2.7 4.1 1. ],[5.7 2.8 4.1 1.3]
544,[6.2 2.2 4.5 1.5],[5.6 2.5 3.9 1.1]
545,[6.2 2.2 4.5 1.5],[5.9 3.2 4.8 1.8]
546,[6.2 2.2 4.5 1.5],[6.1 2.8 4.  1.3]
547,[6.2 2.2 4.5 1.5],[6.3 2.5 4.9 1.5]
548,[6.2 2.2 4.5 1.5],[6.3 2.3 4.4 1.3]
549,[6.2 2.2 4.5 1.5],[6.1 2.8 4.7 1.2]
550,[6.2 2.2 4.5 1.5],[6.  2.2 5.  1.5]
551,[6.2 2.2 4.5 1.5],[6.3 2.5 4.9 1.5]
552,[5.6 2.5 3.9 1.1],[5.9 3.2 4.8 1.8]
553,[5.6 2.5 3.9 1.1],[6.1 2.8 4.  1.3]
554,[5.6 2.5 3.9 1.1],[6.3 2.5 4.9 1.5]
555,[5.6 2.5 3.9 1.1],[6.1 2.8 4.7 1.2]
556,[5.6 2.5 3.9 1.1],[5.5 2.5 4.  1.3]
557,[5.6 2.5 3.9 1.1],[5.8 2.6 4.  1.2]
558,[5.6 2.5 3.9 1.1],[5.5 2.4 3.7 1. ]
559,[5.6 2.5 3.9 1.1],[5.5 2.4 3.8 1.1]
560,[5.9 3.2 4.8 1.8],[6.1 2.8 4.  1.3]
561,[5.9 3.2 4.8 1.8],[6.3 2.5 4.9 1.5]
562,[5.9 3.2 4.8 1.8],[6.1 2.8 4.7 1.2]
563,[5.9 3.2 4.8 1.8],[6.4 2.9 4.3 1.3]
564,[5.9 3.2 4.8 1.8],[6.  3.  4.8 1.8]
565,[5.9 3.2 4.8 1.8],[5.9 3.  5.1 1.8]
566,[5.9 3.2 4.8 1.8],[6.  3.4 4.5 1.6]
567,[5.9 3.2 4.8 1.8],[6.1 3.  4.9 1.8]
568,[6.1 2.8 4.  1.3],[6.3 2.5 4.9 1.5]
569,[6.1 2.8 4.  1.3],[6.1 2.8 4.7 1.2]
570,[6.1 2.8 4.  1.3],[6.4 2.9 4.3 1.3]
571,[6.1 2.8 4.  1.3],[6.6 3.  4.4 1.4]
572,[6.1 2.8 4.  1.3],[5.8 2.6 4.  1.2]
573,[6.1 2.8 4.  1.3],[5.8 2.7 3.9 1.2]
574,[6.1 2.8 4.  1.3],[5.7 2.8 4.1 1.3]
575,[6.1 2.8 4.  1.3],[6.2 2.9 4.3 1.3]
576,[6.3 2.5 4.9 1.5],[6.1 2.8 4.7 1.2]
577,[6.3 2.5 4.9 1.5],[6.4 2.9 4.3 1.3]
578,[6.3 2.5 4.9 1.5],[6.6 3.  4.4 1.4]
579,[6.3 2.5 4.9 1.5],[6.8 2.8 4.8 1.4]
580,[6.3 2.5 4.9 1.5],[6.3 2.8 5.1 1.5]
581,[6.3 2.5 4.9 1.5],[6.3 2.7 4.9 1.8]
582,[6.3 2.5 4.9 1.5],[6.  2.7 5.1 1.6]
583,[6.3 2.5 4.9 1.5],[6.3 2.5 5.  1.9]
584,[6.1 2.8 4.7 1.2],[6.4 2.9 4.3 1.3]
585,[6.1 2.8 4.7 1.2],[6.6 3.  4.4 1.4]
586,[6.1 2.8 4.7 1.2],[6.8 2.8 4.8 1.4]
587,[6.1 2.8 4.7 1.2],[6.7 3.  5.  1.7]
588,[6.1 2.8 4.7 1.2],[6.4 2.9 4.3 1.3]
589,[6.1 2.8 4.7 1.2],[6.1 3.  4.6 1.4]
590,[6.1 2.8 4.7 1.2],[6.2 2.9 4.3 1.3]
591,[6.1 2.8 4.7 1.2],[6.  2.9 4.5 1.5]
592,[6.4 2.9 4.3 1.3],[6.6 3.  4.4 1.4]
593,[6.4 2.9 4.3 1.3],[6.8 2.8 4.8 1.4]
594,[6.4 2.9 4.3 1.3],[6.7 3.  5.  1.7]
595,[6.4 2.9 4.3 1.3],[6.  2.9 4.5 1.5]
596,[6.4 2.9 4.3 1.3],[6.6 3.  4.4 1.4]
597,[6.4 2.9 4.3 1.3],[6.1 3.  4.6 1.4]
598,[6.4 2.9 4.3 1.3],[6.2 2.9 4.3 1.3]
599,[6.4 2.9 4.3 1.3],[6.  2.9 4.5 1.5]
600,[6.6 3.  4.4 1.4],[6.8 2.8 4.8 1.4]
601,[6.6 3.  4.4 1.4],[6.7 3.  5.  1.7]
602,[6.6 3.  4.4 1.4],[6.  2.9 4.5 1.5]
603,[6.6 3.  4.4 1.4],[5.7 2.6 3.5 1. ]
604,[6.6 3.  4.4 1.4],[6.8 2.8 4.8 1.4]
605,[6.6 3.  4.4 1.4],[6.1 3.  4.6 1.4]
606,[6.6 3.  4.4 1.4],[6.2 2.9 4.3 1.3]
607,[6.6 3.  4.4 1.4],[6.7 3.1 4.7 1.5]
608,[6.8 2.8 4.8 1.4],[6.7 3.  5.  1.7]
609,[6.8 2.8 4.8 1.4],[6.  2.9 4.5 1.5]
610,[6.8 2.8 4.8 1.4],[5.7 2.6 3.5 1. ]
611,[6.8 2.8 4.8 1.4],[5.5 2.4 3.8 1.1]
612,[6.8 2.8 4.8 1.4],[6.7 3.  5.  1.7]
613,[6.8 2.8 4.8 1.4],[6.3 2.8 5.1 1.5]
614,[6.8 2.8 4.8 1.4],[6.7 3.1 4.7 1.5]
615,[6.8 2.8 4.8 1.4],[6.3 2.7 4.9 1.8]
616,[6.7 3.  5.  1.7],[6.  2.9 4.5 1.5]
617,[6.7 3.  5.  1.7],[5.7 2.6 3.5 1. ]
618,[6.7 3.  5.  1.7],[5.5 2.4 3.8 1.1]
619,[6.7 3.  5.  1.7],[5.5 2.4 3.7 1. ]
620,[6.7 3.  5.  1.7],[6.3 2.8 5.1 1.5]
621,[6.7 3.  5.  1.7],[6.5 3.  5.2 2. ]
622,[6.7 3.  5.  1.7],[6.7 3.1 4.7 1.5]
623,[6.7 3.  5.  1.7],[6.5 3.2 5.1 2. ]
624,[6.  2.9 4.5 1.5],[5.7 2.6 3.5 1. ]
625,[6.  2.9 4.5 1.5],[5.5 2.4 3.8 1.1]
626,[6.  2.9 4.5 1.5],[5.5 2.4 3.7 1. ]
627,[6.  2.9 4.5 1.5],[5.8 2.7 3.9 1.2]
628,[6.  2.9 4.5 1.5],[6.1 3.  4.6 1.4]
629,[6.  2.9 4.5 1.5],[6.  3.  4.8 1.8]
630,[6.  2.9 4.5 1.5],[6.2 2.9 4.3 1.3]
631,[6.  2.9 4.5 1.5],[5.7 2.9 4.2 1.3]
632,[5.7 2.6 3.5 1. ],[5.5 2.4 3.8 1.1]
633,[5.7 2.6 3.5 1. ],[5.5 2.4 3.7 1. ]
634,[5.7 2.6 3.5 1. ],[5.8 2.7 3.9 1.2]
635,[5.7 2.6 3.5 1. ],[6.  2.7 5.1 1.6]
636,[5.7 2.6 3.5 1. ],[5.5 2.4 3.8 1.1]
637,[5.7 2.6 3.5 1. ],[5.5 2.4 3.7 1. ]
638,[5.7 2.6 3.5 1. ],[5.8 2.7 3.9 1.2]
639,[5.7 2.6 3.5 1. ],[5.8 2.6 4.  1.2]
640,[5.5 2.4 3.8 1.1],[5.5 2.4 3.7 1. ]
641,[5.5 2.4 3.8 1.1],[5.8 2.7 3.9 1.2]
642,[5.5 2.4 3.8 1.1],[6.  2.7 5.1 1.6]
643,[5.5 2.4 3.8 1.1],[5.4 3.  4.5 1.5]
644,[5.5 2.4 3.8 1.1],[5.5 2.4 3.7 1. ]
645,[5.5 2.4 3.8 1.1],[5.8 2.7 3.9 1.2]
646,[5.5 2.4 3.8 1.1],[5.8 2.6 4.  1.2]
647,[5.5 2.4 3.8 1.1],[5.5 2.5 4.  1.3]
648,[5.5 2.4 3.7 1. ],[5.8 2.7 3.9 1.2]
649,[5.5 2.4 3.7 1. ],[6.  2.7 5.1 1.6]
650,[5.5 2.4 3.7 1. ],[5.4 3.  4.5 1.5]
651,[5.5 2.4 3.7 1. ],[6.  3.4 4.5 1.6]
652,[5.5 2.4 3.7 1. ],[5.8 2.7 3.9 1.2]
653,[5.5 2.4 3.7 1. ],[5.  2.3 3.3 1. ]
654,[5.5 2.4 3.7 1. ],[5.5 2.5 4.  1.3]
655,[5.5 2.4 3.7 1. ],[5.8 2.6 4.  1.2]
656,[5.8 2.7 3.9 1.2],[6.  2.7 5.1 1.6]
657,[5.8 2.7 3.9 1.2],[5.4 3.  4.5 1.5]
658,[5.8 2.7 3.9 1.2],[6.  3.4 4.5 1.6]
659,[5.8 2.7 3.9 1.2],[6.7 3.1 4.7 1.5]
660,[5.8 2.7 3.9 1.2],[5.7 2.8 4.1 1.3]
661,[5.8 2.7 3.9 1.2],[5.6 2.7 4.2 1.3]
662,[5.8 2.7 3.9 1.2],[5.5 2.5 4.  1.3]
663,[5.8 2.7 3.9 1.2],[5.8 2.6 4.  1.2]
664,[6.  2.7 5.1 1.6],[5.4 3.  4.5 1.5]
665,[6.  2.7 5.1 1.6],[6.  3.4 4.5 1.6]
666,[6.  2.7 5.1 1.6],[6.7 3.1 4.7 1.5]
667,[6.  2.7 5.1 1.6],[6.3 2.3 4.4 1.3]
668,[6.  2.7 5.1 1.6],[5.9 3.  5.1 1.8]
669,[6.  2.7 5.1 1.6],[5.8 2.7 5.1 1.9]
670,[6.  2.7 5.1 1.6],[5.8 2.7 5.1 1.9]
671,[6.  2.7 5.1 1.6],[6.3 2.8 5.1 1.5]
672,[5.4 3.  4.5 1.5],[6.  3.4 4.5 1.6]
673,[5.4 3.  4.5 1.5],[6.7 3.1 4.7 1.5]
674,[5.4 3.  4.5 1.5],[6.3 2.3 4.4 1.3]
675,[5.4 3.  4.5 1.5],[5.6 3.  4.1 1.3]
676,[5.4 3.  4.5 1.5],[5.6 2.7 4.2 1.3]
677,[5.4 3.  4.5 1.5],[5.7 2.9 4.2 1.3]
678,[5.4 3.  4.5 1.5],[5.5 2.6 4.4 1.2]
679,[5.4 3.  4.5 1.5],[5.6 3.  4.1 1.3]
680,[6.  3.4 4.5 1.6],[6.7 3.1 4.7 1.5]
681,[6.  3.4 4.5 1.6],[6.3 2.3 4.4 1.3]
682,[6.  3.4 4.5 1.6],[5.6 3.  4.1 1.3]
683,[6.  3.4 4.5 1.6],[5.5 2.5 4.  1.3]
684,[6.  3.4 4.5 1.6],[6.1 3.  4.9 1.8]
685,[6.  3.4 4.5 1.6],[6.  3.  4.8 1.8]
686,[6.  3.4 4.5 1.6],[6.2 2.9 4.3 1.3]
687,[6.  3.4 4.5 1.6],[6.1 3.  4.6 1.4]
688,[6.7 3.1 4.7 1.5],[6.3 2.3 4.4 1.3]
689,[6.7 3.1 4.7 1.5],[5.6 3.  4.1 1.3]
690,[6.7 3.1 4.7 1.5],[5.5 2.5 4.  1.3]
691,[6.7 3.1 4.7 1.5],[5.5 2.6 4.4 1.2]
692,[6.7 3.1 4.7 1.5],[6.3 2.7 4.9 1.8]
693,[6.7 3.1 4.7 1.5],[6.3 2.8 5.1 1.5]
694,[6.7 3.1 4.7 1.5],[6.1 3.  4.6 1.4]
695,[6.7 3.1 4.7 1.5],[6.2 2.8 4.8 1.8]
696,[6.3 2.3 4.4 1.3],[5.6 3.  4.1 1.3]
697,[6.3 2.3 4.4 1.3],[5.5 2.5 4.  1.3]
698,[6.3 2.3 4.4 1.3],[5.5 2.6 4.4 1.2]
699,[6.3 2.3 4.4 1.3],[6.1 3.  4.6 1.4]
700,[6.3 2.3 4.4 1.3],[5.8 2.6 4.  1.2]
701,[6.3 2.3 4.4 1.3],[6.  2.2 5.  1.5]
702,[6.3 2.3 4.4 1.3],[6.2 2.9 4.3 1.3]
703,[6.3 2.3 4.4 1.3],[6.1 3.  4.6 1.4]
704,[5.6 3.  4.1 1.3],[5.5 2.5 4.  1.3]
705,[5.6 3.  4.1 1.3],[5.5 2.6 4.4 1.2]
706,[5.6 3.  4.1 1.3],[6.1 3.  4.6 1.4]
707,[5.6 3.  4.1 1.3],[5.8 2.6 4.  1.2]
708,[5.6 3.  4.1 1.3],[5.7 2.9 4.2 1.3]
709,[5.6 3.  4.1 1.3],[5.7 3.  4.2 1.2]
710,[5.6 3.  4.1 1.3],[5.6 2.7 4.2 1.3]
711,[5.6 3.  4.1 1.3],[5.7 2.8 4.1 1.3]
712,[5.5 2.5 4.  1.3],[5.5 2.6 4.4 1.2]
713,[5.5 2.5 4.  1.3],[6.1 3.  4.6 1.4]
714,[5.5 2.5 4.  1.3],[5.8 2.6 4.  1.2]
715,[5.5 2.5 4.  1.3],[5.  2.3 3.3 1. ]
716,[5.5 2.5 4.  1.3],[5.5 2.6 4.4 1.2]
717,[5.5 2.5 4.  1.3],[5.6 2.7 4.2 1.3]
718,[5.5 2.5 4.  1.3],[5.8 2.6 4.  1.2]
719,[5.5 2.5 4.  1.3],[5.7 2.8 4.1 1.3]
720,[5.5 2.6 4.4 1.2],[6.1 3.  4.6 1.4]
721,[5.5 2.6 4.4 1.2],[5.8 2.6 4.  1.2]
722,[5.5 2.6 4.4 1.2],[5.  2.3 3.3 1. ]
723,[5.5 2.6 4.4 1.2],[5.6 2.7 4.2 1.3]
724,[5.5 2.6 4.4 1.2],[5.7 2.9 4.2 1.3]
725,[5.5 2.6 4.4 1.2],[5.7 2.8 4.1 1.3]
726,[5.5 2.6 4.4 1.2],[5.7 3.  4.2 1.2]
727,[5.5 2.6 4.4 1.2],[5.6 2.7 4.2 1.3]
728,[6.1 3.  4.6 1.4],[5.8 2.6 4.  1.2]
729,[6.1 3.  4.6 1.4],[5.  2.3 3.3 1. ]
730,[6.1 3.  4.6 1.4],[5.6 2.7 4.2 1.3]
731,[6.1 3.  4.6 1.4],[5.7 3.  4.2 1.2]
732,[6.1 3.  4.6 1.4],[6.2 2.9 4.3 1.3]
733,[6.1 3.  4.6 1.4],[6.  3.  4.8 1.8]
734,[6.1 3.  4.6 1.4],[6.2 2.8 4.8 1.8]
735,[6.1 3.  4.6 1.4],[6.1 3.  4.9 1.8]
736,[5.8 2.6 4.  1.2],[5.  2.3 3.3 1. ]
737,[5.8 2.6 4.  1.2],[5.6 2.7 4.2 1.3]
738,[5.8 2.6 4.  1.2],[5.7 3.  4.2 1.2]
739,[5.8 2.6 4.  1.2],[5.7 2.9 4.2 1.3]
740,[5.8 2.6 4.  1.2],[5.7 2.8 4.1 1.3]
741,[5.8 2.6 4.  1.2],[5.6 2.7 4.2 1.3]
742,[5.8 2.6 4.  1.2],[5.7 3.  4.2 1.2]
743,[5.8 2.6 4.  1.2],[5.7 2.9 4.2 1.3]
744,[5.  2.3 3.3 1. ],[5.6 2.7 4.2 1.3]
745,[5.  2.3 3.3 1. ],[5.7 3.  4.2 1.2]
746,[5.  2.3 3.3 1. ],[5.7 2.9 4.2 1.3]
747,[5.  2.3 3.3 1. ],[6.2 2.9 4.3 1.3]
748,[5.  2.3 3.3 1. ],[5.6 2.7 4.2 1.3]
749,[5.  2.3 3.3 1. ],[5.7 2.8 4.1 1.3]
750,[5.  2.3 3.3 1. ],[5.7 2.9 4.2 1.3]
751,[5.  2.3 3.3 1. ],[5.1 2.5 3.  1.1]
752,[5.6 2.7 4.2 1.3],[5.7 3.  4.2 1.2]
753,[5.6 2.7 4.2 1.3],[5.7 2.9 4.2 1.3]
754,[5.6 2.7 4.2 1.3],[6.2 2.9 4.3 1.3]
755,[5.6 2.7 4.2 1.3],[5.1 2.5 3.  1.1]
756,[5.6 2.7 4.2 1.3],[5.7 3.  4.2 1.2]
757,[5.6 2.7 4.2 1.3],[5.7 2.9 4.2 1.3]
758,[5.6 2.7 4.2 1.3],[6.2 2.9 4.3 1.3]
759,[5.6 2.7 4.2 1.3],[5.7 2.8 4.1 1.3]
760,[5.7 3.  4.2 1.2],[5.7 2.9 4.2 1.3]
761,[5.7 3.  4.2 1.2],[6.2 2.9 4.3 1.3]
762,[5.7 3.  4.2 1.2],[5.1 2.5 3.  1.1]
763,[5.7 3.  4.2 1.2],[5.7 2.8 4.1 1.3]
764,[5.7 3.  4.2 1.2],[5.7 2.9 4.2 1.3]
765,[5.7 3.  4.2 1.2],[6.2 2.9 4.3 1.3]
766,[5.7 3.  4.2 1.2],[6.  3.  4.8 1.8]
767,[5.7 3.  4.2 1.2],[5.7 2.8 4.1 1.3]
768,[5.7 2.9 4.2 1.3],[6.2 2.9 4.3 1.3]
769,[5.7 2.9 4.2 1.3],[5.1 2.5 3.  1.1]
770,[5.7 2.9 4.2 1.3],[5.7 2.8 4.1 1.3]
771,[5.7 2.9 4.2 1.3],[6.3 3.3 6.  2.5]
